incident_date,year,month,day_of_week,quarter,state_name,region,division,city,location,agency_name,agency_type,population_group,population,offense_description,offense_severity,bias_category,bias_motivation,total_victims,adult_victims,juvenile_victims,total_offenders,adult_offenders,juvenile_offenders,victim_types,offender_race,offender_ethnicity
2022-10-10,2022,10,Monday,Q4,California,North Central,East North Central,,Park/Playground,LEAVENWORTH,City,"Cities <2,500",291,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Government,Unknown,
2022-10-10,2022,10,Monday,Q4,California,North Central,East North Central,,Other/Unknown,LEAVENWORTH,City,"Cities <2,500",287,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Business,Unknown,Unknown
2022-10-10,2022,10,Monday,Q4,California,North Central,West North Central,CLARINDA,School - College/University,CLARINDA,City,"Cities 2,500-9,999",5346,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Islamic (Muslim),1,1,0,0,0,0,Individual,Unknown,Unknown
2022-10-10,2022,10,Monday,Q4,California,North Central,West North Central,DENISON,Restaurant,DENISON,City,"Cities 2,500-9,999",8037,Intimidation,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,1,1,0,Individual,Unknown,
2022-10-10,2022,10,Monday,Q4,Florida,North Central,West North Central,LEON,Restaurant,LEON,City,"Cities <2,500",669,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,Unknown,Unknown
2022-10-10,2022,10,Monday,Q4,Georgia,North Central,West North Central,STAFFORD,Residence/Home,STAFFORD,City,"Cities <2,500",923,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,
2022-10-10,2022,10,Monday,Q4,Illinois,South,East South Central,MOREHEAD,Highway/Road/Alley,SP: FLEMING COUNTY,State Police,Possessions,0,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,6,4,2,0,0,0,Individual,Unknown,
2022-10-10,2022,10,Monday,Q4,Kentucky,South,East South Central,,Residence/Home,WHITLEY COUNTY POLICE DEPARTME,County,Possessions,0,All Other Larceny,Non-Violent,Gender Identity,Anti-Gender Non-Conforming,1,1,0,0,0,0,Individual,Unknown,
2022-10-10,2022,10,Monday,Q4,Kentucky,South,West South Central,FARMERVILLE,Residence/Home,FARMERVILLE,City,"Cities 2,500-9,999",3269,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,2,0,2,Individual,Group of Multiple Races,
2022-10-10,2022,10,Monday,Q4,Massachusetts,South,West South Central,VINTON,School - College/University,VINTON,City,"Cities 2,500-9,999",3192,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,Not Hispanic or Latino
2022-10-10,2022,10,Monday,Q4,Massachusetts,Northeast,New England,BERWICK,Residence/Home,BERWICK,City,"Cities 2,500-9,999",8185,Intimidation,Non-Violent,Race/Ethnicity,Anti-Asian,1,1,0,1,1,0,Individual,Black or African American,Unknown
2022-10-10,2022,10,Monday,Q4,Michigan,Northeast,New England,,Residence/Home,SFM: KENNEBEC COUNTY,State Agency Enforcement Unit,"Non-MSA Counties <10,000",0,Theft from Motor Vehicle,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,
2022-10-10,2022,10,Monday,Q4,Minnesota,South,South Atlantic,UPPER MARLBORO,School - Elementary/Secondary,UPPER MARLBORO,City,"Cities <2,500",699,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Government,Unknown,Unknown
2022-10-10,2022,10,Monday,Q4,Missouri,Northeast,New England,CANTON,Residence/Home,CANTON,City,"Cities 10,000-24,999",24802,Burglary/Breaking and Entering,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Hispanic or Latino
2022-10-10,2022,10,Monday,Q4,Nebraska,Northeast,New England,STURBRIDGE,Park/Playground,STURBRIDGE,City,"Cities 10,000-24,999",10135,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),0,0,0,2,0,2,Government,Black or African American,
2022-10-10,2022,10,Monday,Q4,New Jersey,North Central,East North Central,FLAT ROCK,Grocery/Supermarket,FLAT ROCK,City,"Cities 10,000-24,999",10216,Intimidation,Non-Violent,Religion,Anti-Catholic,1,1,0,0,0,0,Individual,Unknown,Unknown
2022-10-10,2022,10,Monday,Q4,New Jersey,North Central,East North Central,FOSTORIA,School - Elementary/Secondary,WATERTOWN TOWNSHIP,City,"Cities <2,500",2069,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Other,Unknown,
2022-10-10,2022,10,Monday,Q4,New Jersey,North Central,East North Central,Gaines,Park/Playground,GAINES TOWNSHIP,City,"Cities 2,500-9,999",6265,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Government,Unknown,
2022-10-10,2022,10,Monday,Q4,New Jersey,North Central,East North Central,HANOVER,Highway/Road/Alley,HANOVER TOWNSHIP,City,"Cities 2,500-9,999",3202,Intimidation,Non-Violent,Religion,Anti-Jewish,3,3,0,0,0,0,Individual,Unknown,Unknown
2022-10-10,2022,10,Monday,Q4,New Jersey,North Central,East North Central,HOUGHTON LAKE,Parking Lot/Garage,ROSCOMMON TOWNSHIP,City,"Cities 2,500-9,999",4328,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,2,0,2,2,0,2,Individual,White,Hispanic or Latino
2022-10-10,2022,10,Monday,Q4,New Jersey,North Central,East North Central,JACKSON,Residence/Home,JACKSON,County,"MSA Counties 25,000-99,999",65179,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,Unknown
2022-10-10,2022,10,Monday,Q4,New Jersey,North Central,East North Central,JACKSON,Park/Playground,JACKSON,County,"MSA Counties 25,000-99,999",65179,Intimidation,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,0,0,0,Individual,Unknown,Unknown
2022-10-10,2022,10,Monday,Q4,New York,North Central,East North Central,MILFORD,Other/Unknown,MILFORD,City,"Cities 10,000-24,999",16972,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Business,Unknown,
2022-10-10,2022,10,Monday,Q4,New York,North Central,East North Central,NEW HAVEN,Church/Synagogue/Temple,NEW HAVEN,City,"Cities 2,500-9,999",5105,Simple Assault,Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Individual,White,
2022-10-10,2022,10,Monday,Q4,Oregon,North Central,West North Central,SAINT LOUIS PARK,Highway/Road/Alley,ST. LOUIS PARK,City,"Cities 25,000-49,999",49196,Simple Assault,Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,1,1,0,Individual,White,Unknown
2022-10-10,2022,10,Monday,Q4,Oregon,North Central,West North Central,SAINT PAUL,Jail/Prison,ARDEN HILLS,City,"Cities 2,500-9,999",9397,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Hispanic or Latino
2022-10-10,2022,10,Monday,Q4,Oregon,North Central,West North Central,SAINT PETER,Residence/Home,ST. PETER,City,"Cities 10,000-24,999",12121,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,2,2,0,Individual,White,
2022-10-10,2022,10,Monday,Q4,Rhode Island,North Central,West North Central,COLUMBIA,Department/Discount Store,COLUMBIA,City,"Cities 100,000-249,999",127862,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,
2022-10-10,2022,10,Monday,Q4,Washington,North Central,West North Central,RED CLOUD,Residence/Home,WEBSTER,County,"Non-MSA Counties <10,000",3407,Simple Assault,Violent,Gender Identity,Anti-Gender Non-Conforming,1,1,0,0,0,0,Individual,Unknown,
2022-10-10,2022,10,Monday,Q4,Washington,North Central,West North Central,ST EDWARD,Residence/Home,ST. EDWARD,City,"Cities <2,500",647,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Asian,1,0,1,0,0,0,Individual,Unknown,
2022-10-10,2022,10,Monday,Q4,Washington,North Central,West North Central,SUTTON,Community Center,SUTTON,City,"Cities <2,500",1441,All Other Larceny,Non-Violent,Religion,Anti-Sikh,1,1,0,0,0,0,Individual,Unknown,
2022-10-10,2022,10,Monday,Q4,Washington,North Central,West North Central,WILBER,Residence/Home,WILBER,City,"Cities <2,500",1894,Burglary/Breaking and Entering,Non-Violent,Gender Identity,Anti-Gender Non-Conforming,1,1,0,0,0,0,Individual,Unknown,
2022-10-10,2022,10,Monday,Q4,Wisconsin,West,Mountain,BOULDER CITY,School - Elementary/Secondary,BOULDER CITY,City,"Cities 10,000-24,999",14882,Aggravated Assault,Violent,Race/Ethnicity,Anti-Hispanic or Latino,2,0,2,2,0,2,Individual,White,
2022-10-10,2022,10,Monday,Q4,Wisconsin,West,Mountain,RENO,Highway/Road/Alley,RENO,City,"Cities 250,000-499,999",277792,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,Arizona,North Central,East North Central,PLAINFIELD,Residence/Home,PLAINFIELD,City,"Cities 25,000-49,999",36680,Burglary/Breaking and Entering,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,2,2,0,Individual,White,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,California,North Central,East North Central,WEST LAFAYETTE,Highway/Road/Alley,PURDUE UNIVERSITY,University or College,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-Gay (Male),0,0,0,0,0,0,Government,Unknown,
2022-10-11,2022,10,Tuesday,Q4,California,North Central,East North Central,,Residence/Home,LEAVENWORTH,City,"Cities <2,500",287,Intimidation,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,California,North Central,East North Central,,Highway/Road/Alley,LEAVENWORTH,City,"Cities <2,500",287,Aggravated Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,California,North Central,East North Central,,Residence/Home,LEAVENWORTH,City,"Cities <2,500",287,Aggravated Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,0,1,2,2,0,Individual,Group of Multiple Races,Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,California,North Central,East North Central,,Highway/Road/Alley,LINTON-STOCKTON SCH CORP,"Other Agencies (e.g., fire marshal, hospital, airport)","Cities <2,500",0,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,2,2,0,1,1,0,Individual,White,Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,California,North Central,West North Central,ANAMOSA,Residence/Home,ANAMOSA,City,"Cities 2,500-9,999",5545,Simple Assault,Violent,Race/Ethnicity,"Anti-Multiple Races, Group",2,2,0,1,1,0,Individual,Unknown,Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,California,North Central,West North Central,BETTENDORF,Highway/Road/Alley,BETTENDORF,City,"Cities 25,000-49,999",39548,Simple Assault,Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,California,North Central,West North Central,CLARINDA,Parking Lot/Garage,CLARINDA,City,"Cities 2,500-9,999",5499,Intimidation,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,California,North Central,West North Central,CLIVE,Parking Lot/Garage,CLIVE,City,"Cities 10,000-24,999",11148,Simple Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,White,
2022-10-11,2022,10,Tuesday,Q4,California,North Central,West North Central,CORYDON,Highway/Road/Alley,WAYNE,County,"Non-MSA Counties <10,000",6513,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,California,North Central,West North Central,ELDRIDGE,Restaurant,ELDRIDGE,City,"Cities 2,500-9,999",6770,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,2,2,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,California,North Central,West North Central,JOHNSTON,Parking Lot/Garage,JOHNSTON,City,"Cities 10,000-24,999",24295,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,Colorado,North Central,West North Central,TOLEDO,Residence/Home,TOLEDO,City,"Cities <2,500",2308,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,
2022-10-11,2022,10,Tuesday,Q4,Florida,North Central,West North Central,CAWKER CITY,Residence/Home,CAWKER CITY,City,"Cities <2,500",452,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,1,0,1,Individual,White,
2022-10-11,2022,10,Tuesday,Q4,Hawaii,South,East South Central,CALHOUN,Highway/Road/Alley,MCLEAN,County,"MSA Counties <10,000",9069,Simple Assault,Violent,Race/Ethnicity,Anti-White,1,1,0,0,0,0,Individual,Unknown,
2022-10-11,2022,10,Tuesday,Q4,Massachusetts,South,West South Central,,Drug Store/Dr.'s Office/Hospital,"U.S. MARSHALS SERVICE, BATON R",Federal Agency,"Cities <2,500",0,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,Unknown,Unknown
2022-10-11,2022,10,Tuesday,Q4,Massachusetts,Northeast,New England,BERWICK,Residence/Home,BERWICK,City,"Cities 2,500-9,999",8185,Intimidation,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,1,1,0,Individual,Black or African American,Unknown
2022-10-11,2022,10,Tuesday,Q4,Maryland,Northeast,New England,GORHAM,Other/Unknown,GORHAM,City,"Cities 10,000-24,999",17506,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,"Anti-Multiple Races, Group",1,1,0,1,0,1,Individual,White,
2022-10-11,2022,10,Tuesday,Q4,Minnesota,South,South Atlantic,SEAT PLEASANT,Service/Gas Station,SEAT PLEASANT,City,"Cities 2,500-9,999",4425,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,American Indian/Alaska Native,Unknown
2022-10-11,2022,10,Tuesday,Q4,Missouri,Northeast,New England,Greenfield,Restaurant,GREENFIELD COMMUNITY COL,University or College,"Cities <2,500",0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,3,3,0,Individual,Group of Multiple Races,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,New Hampshire,North Central,East North Central,ELSIE,Field/Woods,ELSIE,City,"Cities <2,500",942,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,
2022-10-11,2022,10,Tuesday,Q4,New Jersey,North Central,East North Central,GAYLORD,Residence/Home,GAYLORD,City,"Cities 2,500-9,999",4340,Intimidation,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,Individual,White,Unknown
2022-10-11,2022,10,Tuesday,Q4,New Jersey,North Central,East North Central,GRAND LEDGE,School - Elementary/Secondary,GRAND LEDGE,City,"Cities 2,500-9,999",7778,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Government,Unknown,
2022-10-11,2022,10,Tuesday,Q4,New Jersey,North Central,East North Central,HILLSDALE,Construction Site,HILLSDALE,City,"Cities 2,500-9,999",8157,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,"Anti-Multiple Races, Group",0,0,0,0,0,0,Business,Unknown,
2022-10-11,2022,10,Tuesday,Q4,New Jersey,North Central,East North Central,HOUGHTON LAKE,Field/Woods,ROSCOMMON TOWNSHIP,City,"Cities 2,500-9,999",4328,Intimidation,Non-Violent,Religion,Anti-Jewish,1,0,1,0,0,0,Individual,Unknown,
2022-10-11,2022,10,Tuesday,Q4,New Jersey,North Central,East North Central,HUDSONVILLE,Restaurant,HUDSONVILLE,City,"Cities 2,500-9,999",7740,Intimidation,Non-Violent,Religion,Anti-Islamic (Muslim),1,1,0,0,0,0,Individual,Unknown,Unknown
2022-10-11,2022,10,Tuesday,Q4,New Jersey,North Central,East North Central,JACKSON,Residence/Home,SUMMIT TOWNSHIP,City,"Cities 10,000-24,999",22664,Intimidation,Non-Violent,Race/Ethnicity,"Anti-Multiple Races, Group",1,1,0,0,0,0,Individual,Unknown,Unknown
2022-10-11,2022,10,Tuesday,Q4,New Mexico,North Central,East North Central,KINGSFORD,Residence/Home,KINGSFORD,City,"Cities 2,500-9,999",4903,Intimidation,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,New York,North Central,East North Central,NEW HAVEN,Other/Unknown,NEW HAVEN,City,"Cities 2,500-9,999",5105,Aggravated Assault,Violent,Sexual Orientation,Anti-Gay (Male),0,0,0,0,0,0,Individual,Black or African American,
2022-10-11,2022,10,Tuesday,Q4,New York,North Central,East North Central,NEW HAVEN,Other/Unknown,NEW HAVEN,City,"Cities 2,500-9,999",5105,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Other,Unknown,
2022-10-11,2022,10,Tuesday,Q4,New York,North Central,East North Central,NEW HAVEN,Other/Unknown,NEW HAVEN,City,"Cities 2,500-9,999",5105,Simple Assault,Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Individual,Black or African American,
2022-10-11,2022,10,Tuesday,Q4,Oregon,North Central,West North Central,SAINT LOUIS PARK,Residence/Home,ST. LOUIS PARK,City,"Cities 25,000-49,999",49196,Simple Assault,Violent,Disability,Anti-Physical Disability,1,1,0,1,1,0,Individual,White,Unknown
2022-10-11,2022,10,Tuesday,Q4,Pennsylvania,South,East South Central,MAGNOLIA,Bank/Savings and Loan,MAGNOLIA,City,"Cities <2,500",2152,All Other Larceny,Non-Violent,Disability,Anti-Mental Disability,1,1,0,0,0,0,Individual,Unknown,
2022-10-11,2022,10,Tuesday,Q4,Pennsylvania,North Central,West North Central,CASSVILLE,School - Elementary/Secondary,CASSVILLE,City,"Cities 2,500-9,999",3201,Simple Assault,Violent,Race/Ethnicity,Anti-Asian,1,0,1,1,0,1,Individual,Black or African American,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,Texas,North Central,West North Central,SULLIVAN,Department/Discount Store,SULLIVAN,City,Possessions,0,Simple Assault,Violent,Disability,Anti-Mental Disability,1,1,0,1,0,1,Individual,Black or African American,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,Utah,North Central,West North Central,COZAD,Air/Bus/Train Terminal,COZAD,City,"Cities 2,500-9,999",3845,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),0,0,0,3,0,3,Business,White,Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,Virginia,North Central,West North Central,GRAND ISLAND,Government/Public Building,ST PTRL: WEBSTER COUNTY,State Police,"Non-MSA Counties <10,000",0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-10-11,2022,10,Tuesday,Q4,Washington,North Central,West North Central,PAWNEE CITY,Residence/Home,PAWNEE,County,"Non-MSA Counties <10,000",2534,Intimidation,Non-Violent,Race/Ethnicity,Anti-American Indian/Alaska Native,1,0,1,5,0,5,Individual,Unknown,Unknown
2022-10-11,2022,10,Tuesday,Q4,Washington,North Central,West North Central,RED CLOUD,Other/Unknown,WEBSTER,County,"Non-MSA Counties <10,000",3438,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,
2022-10-11,2022,10,Tuesday,Q4,Washington,North Central,West North Central,WAUSA,Jail/Prison,WAUSA,City,"Cities <2,500",592,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,0,1,Individual,American Indian/Alaska Native,
2022-10-11,2022,10,Tuesday,Q4,Washington,North Central,West North Central,YORK,Residence/Home,YORK,County,"Non-MSA Counties <10,000",5199,Intimidation,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,0,0,0,Individual,Unknown,
2022-10-11,2022,10,Tuesday,Q4,Washington,North Central,West North Central,YORK,Park/Playground,YORK,County,"Non-MSA Counties <10,000",5199,Intimidation,Non-Violent,Race/Ethnicity,Anti-Asian,1,1,0,1,1,0,Individual,White,Unknown
2022-10-12,2022,10,Wednesday,Q4,Alabama,North Central,East North Central,GARY,Highway/Road/Alley,INDIANA UNIV: NORTHWEST,University or College,"Cities <2,500",0,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,0,1,0,0,0,Individual,Unknown,
2022-10-12,2022,10,Wednesday,Q4,California,North Central,East North Central,,School - College/University,INDIANA DUNES NL,,Possessions,0,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,1,1,0,Government,White,Hispanic or Latino
2022-10-12,2022,10,Wednesday,Q4,California,North Central,East North Central,,Air/Bus/Train Terminal,LEAVENWORTH,City,"Cities <2,500",287,Simple Assault,Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,1,1,0,Individual,Unknown,Hispanic or Latino
2022-10-12,2022,10,Wednesday,Q4,California,North Central,West North Central,CLIVE,Bank/Savings and Loan,CLIVE,City,"Cities 10,000-24,999",11148,Aggravated Assault,Violent,Race/Ethnicity,Anti-Arab,1,1,0,1,1,0,Individual,Black or African American,
2022-10-12,2022,10,Wednesday,Q4,California,North Central,West North Central,EMMETSBURG,School - College/University,PALO ALTO,County,"Non-MSA Counties <10,000",5231,Simple Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,Black or African American,
2022-10-12,2022,10,Wednesday,Q4,California,North Central,West North Central,FAIRFIELD,Government/Public Building,FAIRFIELD,City,"Cities 2,500-9,999",9641,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Unknown
2022-10-12,2022,10,Wednesday,Q4,Colorado,North Central,West North Central,NEW LONDON,School - Elementary/Secondary,NEW LONDON,City,"Cities <2,500",1857,Simple Assault,Violent,Race/Ethnicity,Anti-White,1,0,1,1,0,1,Individual,White,Hispanic or Latino
2022-10-12,2022,10,Wednesday,Q4,Colorado,North Central,West North Central,TOLEDO,Highway/Road/Alley,TOLEDO,City,"Cities <2,500",2308,Aggravated Assault,Violent,Gender Identity,Anti-Transgender,1,1,0,1,0,1,Individual,Black or African American,Unknown
2022-10-12,2022,10,Wednesday,Q4,Unknown,North Central,West North Central,,Drug Store/Dr.'s Office/Hospital,LANSING,City,"Cities <2,500",945,Simple Assault,Violent,Race/Ethnicity,Anti-White,1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-10-12,2022,10,Wednesday,Q4,Florida,North Central,West North Central,HOWARD,Field/Woods,ELK,County,"Non-MSA Counties <10,000",1868,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,2,2,0,Individual,White,Not Hispanic or Latino
2022-10-12,2022,10,Wednesday,Q4,Hawaii,South,East South Central,CALHOUN,Residence/Home,MCLEAN,County,"MSA Counties <10,000",9069,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-10-12,2022,10,Wednesday,Q4,Iowa,South,East South Central,CATLETTSBURG,Highway/Road/Alley,BOYD,County,"MSA Counties 25,000-99,999",25228,Intimidation,Non-Violent,Race/Ethnicity,"Anti-Multiple Races, Group",1,0,1,1,1,0,Individual,White,Not Hispanic or Latino
2022-10-12,2022,10,Wednesday,Q4,Kentucky,South,West South Central,EUNICE,Highway/Road/Alley,LA STATE UNIV: EUNICE,University or College,Possessions,0,Aggravated Assault,Violent,Race/Ethnicity,Anti-Hispanic or Latino,3,1,2,2,2,0,Individual,White,
2022-10-12,2022,10,Wednesday,Q4,Kentucky,South,West South Central,FARMERVILLE,School - Elementary/Secondary,FARMERVILLE,City,"Cities 2,500-9,999",3269,Intimidation,Non-Violent,Race/Ethnicity,"Anti-Multiple Races, Group",4,0,4,1,0,1,Individual,White,
2022-10-12,2022,10,Wednesday,Q4,Maine,Northeast,New England,PORTLAND,School - Elementary/Secondary,DEA: PISCATAQUIS COUNTY,State Agency Enforcement Unit,"Non-MSA Counties <10,000",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,2,0,2,Government,White,
2022-10-12,2022,10,Wednesday,Q4,Michigan,South,South Atlantic,PIKESVILLE,School - Elementary/Secondary,STATE FIRE MARSHAL,State Agency Enforcement Unit,"Cities <2,500",0,Intimidation,Non-Violent,Race/Ethnicity,"Anti-Multiple Races, Group",1,0,1,1,1,0,Individual,Black or African American,Unknown
2022-10-12,2022,10,Wednesday,Q4,North Carolina,Northeast,New England,WILBRAHAM,Drug Store/Dr.'s Office/Hospital,WILBRAHAM,City,"Cities 10,000-24,999",14572,Intimidation,Non-Violent,Race/Ethnicity,Anti-Asian,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-10-12,2022,10,Wednesday,Q4,New Jersey,North Central,East North Central,FLINT,Residence/Home,SP: GENESEE COUNTY,State Police,"MSA Counties <10,000",0,Intimidation,Non-Violent,Religion,Anti-Jewish,1,1,0,0,0,0,Individual,Unknown,
2022-10-12,2022,10,Wednesday,Q4,New Jersey,North Central,East North Central,HOUGHTON LAKE,Park/Playground,ROSCOMMON TOWNSHIP,City,"Cities 2,500-9,999",4328,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Government,Unknown,
2022-10-12,2022,10,Wednesday,Q4,New Jersey,North Central,East North Central,HUNTINGTON WOODS,Highway/Road/Alley,HUNTINGTON WOODS,City,"Cities 2,500-9,999",6225,Intimidation,Non-Violent,Religion,Anti-Jewish,2,2,0,2,2,0,Individual,White,Not Hispanic or Latino
2022-10-12,2022,10,Wednesday,Q4,New Jersey,North Central,East North Central,INDIAN RIVER,School - College/University,TUSCARORA TOWNSHIP,City,"Cities 2,500-9,999",3109,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),0,0,0,0,0,0,Government,Unknown,Unknown
2022-10-12,2022,10,Wednesday,Q4,Nevada,North Central,East North Central,LINCOLN PARK,Parking Lot/Garage,LINCOLN PARK,City,"Cities 25,000-49,999",35879,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,Hispanic or Latino
