agency_id,agency_name,city,state_code,state_abbr,state_name,region_code,region,division_code,division,agency_type_code,agency_type,population_group_code,population_group,population,population_previous,is_core_city,is_nibrs_reporting,date_agency_added,date_nibrs_started,date_inactive,reporting_year,county_code_1,msa_code_1,fips_county_codes,years_since_nibrs,is_active
FL0608000,FWCC: SUMTER COUNTY,WEBSTER,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,9D,"MSA Counties <10,000",0,0,False,,,,,2024,060,963,119,,True
FL0600400,WEBSTER,WEBSTER,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",1271,0,False,,,,2021-12-01,2021,060,963,119,,False
FL0600400,WEBSTER,WEBSTER,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",859,0,False,,,,2022-12-01,2022,060,963,119,,False
FL0600400,WEBSTER,WEBSTER,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",929,0,False,,,,2023-12-01,2023,060,963,119,,False
FL0600400,WEBSTER,WEBSTER,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",983,0,False,,,,2024-12-01,2024,060,963,119,,False
FL0540400,WELAKA,WELAKA,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",720,0,False,True,,2022-03-01,,2021,054,0,107,2.836413415468857,True
FL0540400,WELAKA,WELAKA,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",730,0,False,True,,2022-03-01,,2022,054,0,107,2.836413415468857,True
FL0540400,WELAKA,WELAKA,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",738,0,False,True,,2022-03-01,,2023,054,0,107,2.836413415468857,True
FL0540400,WELAKA,WELAKA,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",751,0,False,True,,2022-03-01,,2024,054,0,107,2.836413415468857,True
FL0132100,WEST MIAMI,WEST MIAMI,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",9095,0,False,,,,,2021,013,530,086,,True
FL0132100,WEST MIAMI,WEST MIAMI,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",6911,0,False,,,,,2022,013,530,086,,True
FL0132100,WEST MIAMI,WEST MIAMI,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",6883,0,False,,,,,2023,013,530,086,,True
FL0132100,WEST MIAMI,WEST MIAMI,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",6856,0,False,,,,,2024,013,530,086,,True
FL0504000,DEP DLE: PALM BEACH CNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,9D,"MSA Counties <10,000",0,0,False,,,,2021-12-01,2021,050,531,099,,False
FL0504000,DEP DLE: PALM BEACH CNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,9D,"MSA Counties <10,000",0,0,False,,,,2022-12-01,2022,050,531,099,,False
FL0504000,DEP DLE: PALM BEACH CNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,9D,"MSA Counties <10,000",0,0,False,,,,2023-12-01,2023,050,531,099,,False
FL0504000,DEP DLE: PALM BEACH CNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,9D,"MSA Counties <10,000",0,0,False,,,,2024-12-01,2024,050,531,099,,False
FL0508000,FWCC: PALM BEACH COUNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,9D,"MSA Counties <10,000",0,0,False,,,,,2021,050,531,099,,True
FL0508000,FWCC: PALM BEACH COUNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,9D,"MSA Counties <10,000",0,0,False,,,,,2022,050,531,099,,True
FL0508000,FWCC: PALM BEACH COUNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,9D,"MSA Counties <10,000",0,0,False,,,,,2023,050,531,099,,True
FL0508000,FWCC: PALM BEACH COUNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,9D,"MSA Counties <10,000",0,0,False,,,,,2024,050,531,099,,True
FL0501100,GLEN RIDGE,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",249,0,False,,,,2021-12-01,2021,050,531,099,,False
FL0501100,GLEN RIDGE,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",213,0,False,,,,2022-12-01,2022,050,531,099,,False
FL0501100,GLEN RIDGE,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",215,0,False,,,,2023-12-01,2023,050,531,099,,False
FL0501100,GLEN RIDGE,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",214,0,False,,,,2024-12-01,2024,050,531,099,,False
FL0509000,HP: PALM BEACH COUNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,4,State Police,9D,"MSA Counties <10,000",0,0,False,,,,,2021,050,531,099,,True
FL0509000,HP: PALM BEACH COUNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,4,State Police,9D,"MSA Counties <10,000",0,0,False,,,,,2022,050,531,099,,True
FL0509000,HP: PALM BEACH COUNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,4,State Police,9D,"MSA Counties <10,000",0,0,False,,,,,2023,050,531,099,,True
FL0509000,HP: PALM BEACH COUNTY,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,4,State Police,9D,"MSA Counties <10,000",0,0,False,,,,,2024,050,531,099,,True
FL0501900,LAKE PARK,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",8586,0,False,,,,,2021,050,531,099,,True
FL0501900,LAKE PARK,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",8908,0,False,,,,,2022,050,531,099,,True
FL0501900,LAKE PARK,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",8944,0,False,,,,,2023,050,531,099,,True
FL0501900,LAKE PARK,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",8959,0,False,,,,,2024,050,531,099,,True
FL0502200,MANGONIA PARK,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",2021,0,False,,,,,2021,050,531,099,,True
FL0502200,MANGONIA PARK,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",2112,0,False,,,,,2022,050,531,099,,True
FL0502200,MANGONIA PARK,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",2423,0,False,,,,,2023,050,531,099,,True
FL0502200,MANGONIA PARK,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",2755,0,False,,,,,2024,050,531,099,,True
FL0500000,PALM BEACH,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,2,County,9A,"MSA Counties 100,000+",653284,0,False,,,,,2021,050,531,099,,True
FL0500000,PALM BEACH,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,2,County,9A,"MSA Counties 100,000+",687081,0,False,,,,,2022,050,531,099,,True
FL0500000,PALM BEACH,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,2,County,9A,"MSA Counties 100,000+",682957,0,False,,,,,2023,050,531,099,,True
FL0500000,PALM BEACH,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,2,County,9A,"MSA Counties 100,000+",709392,0,False,,,,,2024,050,531,099,,True
FL0505100,PALM BEACH BEV ENF BUR,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2021-12-01,2021,00,,,,False
FL0505100,PALM BEACH BEV ENF BUR,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2022-12-01,2022,00,,,,False
FL0505100,PALM BEACH BEV ENF BUR,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2023-12-01,2023,00,,,,False
FL0505100,PALM BEACH BEV ENF BUR,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2024-12-01,2024,00,,,,False
FL0504200,PALM BEACH CNTY SCH DIST,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,5,"Other Agencies (e.g., fire marshal, hospital, airport)",9D,"MSA Counties <10,000",0,0,False,True,,2022-01-01,,2021,050,531,099,2.9979466119096507,True
FL0504200,PALM BEACH CNTY SCH DIST,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,5,"Other Agencies (e.g., fire marshal, hospital, airport)",9D,"MSA Counties <10,000",0,0,False,True,,2022-01-01,,2022,050,531,099,2.9979466119096507,True
FL0504200,PALM BEACH CNTY SCH DIST,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,5,"Other Agencies (e.g., fire marshal, hospital, airport)",9D,"MSA Counties <10,000",0,0,False,True,,2022-01-01,,2023,050,531,099,2.9979466119096507,True
FL0504200,PALM BEACH CNTY SCH DIST,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,5,"Other Agencies (e.g., fire marshal, hospital, airport)",9D,"MSA Counties <10,000",0,0,False,True,,2022-01-01,,2024,050,531,099,2.9979466119096507,True
FL0503500,PALM BEACH CO DLE FLD OF,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2021-12-01,2021,00,,,,False
FL0503500,PALM BEACH CO DLE FLD OF,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2022-12-01,2022,00,,,,False
FL0503500,PALM BEACH CO DLE FLD OF,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2023-12-01,2023,00,,,,False
FL0503500,PALM BEACH CO DLE FLD OF,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2024-12-01,2024,00,,,,False
FL0502600,PALM BEACH GARDENS,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,3,"Cities 50,000-99,999",59100,0,True,,,,,2021,050,531,099,,True
FL0502600,PALM BEACH GARDENS,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,3,"Cities 50,000-99,999",59646,0,True,,,,,2022,050,531,099,,True
FL0502600,PALM BEACH GARDENS,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,3,"Cities 50,000-99,999",60650,0,True,,,,,2023,050,531,099,,True
FL0502600,PALM BEACH GARDENS,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,3,"Cities 50,000-99,999",61797,0,True,,,,,2024,050,531,099,,True
FL050950X,WELLINGTON,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,3,"Cities 50,000-99,999",66388,0,False,,,,,2021,050,531,099,,True
FL050950X,WELLINGTON,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,3,"Cities 50,000-99,999",61119,0,False,,,,,2022,050,531,099,,True
FL050950X,WELLINGTON,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,3,"Cities 50,000-99,999",61370,0,False,,,,,2023,050,531,099,,True
FL050950X,WELLINGTON,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,3,"Cities 50,000-99,999",61652,0,False,,,,,2024,050,531,099,,True
FL0500800,WEST PALM BEACH,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,2,"Cities 100,000-249,999",114055,0,True,True,,2021-01-01,,2021,050,531,099,3.997262149212868,True
FL0500800,WEST PALM BEACH,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,2,"Cities 100,000-249,999",117393,0,True,True,,2021-01-01,,2022,050,531,099,3.997262149212868,True
FL0500800,WEST PALM BEACH,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,2,"Cities 100,000-249,999",122697,0,True,True,,2021-01-01,,2023,050,531,099,3.997262149212868,True
FL0500800,WEST PALM BEACH,WEST PALM BEACH,09,FL,Florida,3,South,5,South Atlantic,1,City,2,"Cities 100,000-249,999",126427,0,True,True,,2021-01-01,,2024,050,531,099,3.997262149212868,True
FL0230200,WEWAHITCHKA,WEWAHITCHKA,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",2138,0,False,,,,2021-12-01,2021,023,0,045,,False
FL0230200,WEWAHITCHKA,WEWAHITCHKA,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",2236,0,False,,,,2022-12-01,2022,023,0,045,,False
FL0230200,WEWAHITCHKA,WEWAHITCHKA,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",2162,0,False,,,,2023-12-01,2023,023,0,045,,False
FL0230200,WEWAHITCHKA,WEWAHITCHKA,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",2215,0,False,,,,2024-12-01,2024,023,0,045,,False
FL0240400,HAMILTON CO AG BUREAU,WHITE SPRINGS,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2021-12-01,2021,00,,,,False
FL0240400,HAMILTON CO AG BUREAU,WHITE SPRINGS,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2022-12-01,2022,00,,,,False
FL0240400,HAMILTON CO AG BUREAU,WHITE SPRINGS,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2023-12-01,2023,00,,,,False
FL0240400,HAMILTON CO AG BUREAU,WHITE SPRINGS,09,FL,Florida,3,South,5,South Atlantic,6,State Agency Enforcement Unit,0,Possessions,0,0,False,,,,2024-12-01,2024,00,,,,False
FL0240300,WHITE SPRINGS,WHITE SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",768,0,False,,,,,2021,024,0,047,,True
FL0240300,WHITE SPRINGS,WHITE SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",736,0,False,,,,,2022,024,0,047,,True
FL0240300,WHITE SPRINGS,WHITE SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",748,0,False,,,,,2023,024,0,047,,True
FL0240300,WHITE SPRINGS,WHITE SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",767,0,False,,,,,2024,024,0,047,,True
FL0600500,WILDWOOD,WILDWOOD,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",7976,0,False,True,,2023-01-01,,2021,060,963,119,1.998631074606434,True
FL0600500,WILDWOOD,WILDWOOD,09,FL,Florida,3,South,5,South Atlantic,1,City,5,"Cities 10,000-24,999",17167,0,False,True,,2023-01-01,,2022,060,963,119,1.998631074606434,True
FL0600500,WILDWOOD,WILDWOOD,09,FL,Florida,3,South,5,South Atlantic,1,City,5,"Cities 10,000-24,999",18726,0,True,True,,2023-01-01,,2023,060,963,119,1.998631074606434,True
FL0600500,WILDWOOD,WILDWOOD,09,FL,Florida,3,South,5,South Atlantic,1,City,5,"Cities 10,000-24,999",19634,0,True,True,,2023-01-01,,2024,060,963,119,1.998631074606434,True
FL0380400,WILLISTON,WILLISTON,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",2766,0,False,,,,,2021,038,306,075,,True
FL0380400,WILLISTON,WILLISTON,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",3140,0,False,,,,,2022,038,306,075,,True
FL0380400,WILLISTON,WILLISTON,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",3146,0,False,,,,,2023,038,306,075,,True
FL0380400,WILLISTON,WILLISTON,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",3279,0,False,,,,,2024,038,306,075,,True
FL0060900,WILTON MANORS,WILTON MANORS,09,FL,Florida,3,South,5,South Atlantic,1,City,5,"Cities 10,000-24,999",11492,0,False,,,,,2021,006,529,011,,True
FL0060900,WILTON MANORS,WILTON MANORS,09,FL,Florida,3,South,5,South Atlantic,1,City,5,"Cities 10,000-24,999",11202,0,False,,,,,2022,006,529,011,,True
FL0060900,WILTON MANORS,WILTON MANORS,09,FL,Florida,3,South,5,South Atlantic,1,City,5,"Cities 10,000-24,999",11302,0,False,,,,,2023,006,529,011,,True
FL0060900,WILTON MANORS,WILTON MANORS,09,FL,Florida,3,South,5,South Atlantic,1,City,5,"Cities 10,000-24,999",11395,0,False,,,,,2024,006,529,011,,True
FL0480900,WINDERMERE,WINDERMERE,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",3641,0,False,,,,,2021,048,634,095,,True
FL0480900,WINDERMERE,WINDERMERE,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",2976,0,False,,,,,2022,048,634,095,,True
FL0480900,WINDERMERE,WINDERMERE,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",3070,0,False,,,,,2023,048,634,095,,True
FL0480900,WINDERMERE,WINDERMERE,09,FL,Florida,3,South,5,South Atlantic,1,City,6,"Cities 2,500-9,999",3113,0,False,,,,,2024,048,634,095,,True
FL0480500,WINTER GARDEN,WINTER GARDEN,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",48011,0,False,,,,,2021,048,634,095,,True
FL0480500,WINTER GARDEN,WINTER GARDEN,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",45963,0,False,,,,,2022,048,634,095,,True
FL0480500,WINTER GARDEN,WINTER GARDEN,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",47044,0,False,,,,,2023,048,634,095,,True
FL0480500,WINTER GARDEN,WINTER GARDEN,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",47237,0,False,,,,,2024,048,634,095,,True
FL0530000,POLK,WINTER HAVEN,09,FL,Florida,3,South,5,South Atlantic,2,County,9A,"MSA Counties 100,000+",484989,0,False,,,,,2021,053,420,105,,True
FL0530000,POLK,WINTER HAVEN,09,FL,Florida,3,South,5,South Atlantic,2,County,9A,"MSA Counties 100,000+",506651,0,False,,,,,2022,053,420,105,,True
FL0530000,POLK,WINTER HAVEN,09,FL,Florida,3,South,5,South Atlantic,2,County,9A,"MSA Counties 100,000+",518855,0,False,,,,,2023,053,420,105,,True
FL0530000,POLK,WINTER HAVEN,09,FL,Florida,3,South,5,South Atlantic,2,County,9A,"MSA Counties 100,000+",553020,0,False,,,,,2024,053,420,105,,True
FL0531600,WINTER HAVEN,WINTER HAVEN,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",47974,0,True,,,,,2021,053,420,105,,True
FL0531600,WINTER HAVEN,WINTER HAVEN,09,FL,Florida,3,South,5,South Atlantic,1,City,3,"Cities 50,000-99,999",54905,0,True,,,,,2022,053,420,105,,True
FL0531600,WINTER HAVEN,WINTER HAVEN,09,FL,Florida,3,South,5,South Atlantic,1,City,3,"Cities 50,000-99,999",57382,0,True,,,,,2023,053,420,105,,True
FL0531600,WINTER HAVEN,WINTER HAVEN,09,FL,Florida,3,South,5,South Atlantic,1,City,3,"Cities 50,000-99,999",59450,0,True,,,,,2024,053,420,105,,True
FL0480600,WINTER PARK,WINTER PARK,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",30971,0,False,,,,,2021,048,634,095,,True
FL0480600,WINTER PARK,WINTER PARK,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",28582,0,False,,,,,2022,048,634,095,,True
FL0480600,WINTER PARK,WINTER PARK,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",29718,0,False,,,,,2023,048,634,095,,True
FL0480600,WINTER PARK,WINTER PARK,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",29853,0,False,,,,,2024,048,634,095,,True
FL0590600,WINTER SPRINGS,WINTER SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",37864,0,False,,,,,2021,059,634,117,,True
FL0590600,WINTER SPRINGS,WINTER SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",38160,0,False,,,,,2022,059,634,117,,True
FL0590600,WINTER SPRINGS,WINTER SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",38884,0,False,,,,,2023,059,634,117,,True
FL0590600,WINTER SPRINGS,WINTER SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,4,"Cities 25,000-49,999",39140,0,False,,,,,2024,059,634,117,,True
FL0450200,CALLAHAN,YULEE,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",1420,0,False,,,,2021-12-01,2021,045,386,089,,False
FL0450200,CALLAHAN,YULEE,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",1546,0,False,,,,2022-12-01,2022,045,386,089,,False
FL0450200,CALLAHAN,YULEE,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",1745,0,False,,,,2023-12-01,2023,045,386,089,,False
FL0450200,CALLAHAN,YULEE,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",1896,0,False,,,,2024-12-01,2024,045,386,089,,False
FL0450000,NASSAU,YULEE,09,FL,Florida,3,South,5,South Atlantic,2,County,9B,"MSA Counties 25,000-99,999",78448,0,False,True,,2023-01-01,,2021,045,386,089,1.998631074606434,True
FL0450000,NASSAU,YULEE,09,FL,Florida,3,South,5,South Atlantic,2,County,9B,"MSA Counties 25,000-99,999",85200,0,False,True,,2023-01-01,,2022,045,386,089,1.998631074606434,True
FL0450000,NASSAU,YULEE,09,FL,Florida,3,South,5,South Atlantic,2,County,9B,"MSA Counties 25,000-99,999",88072,0,False,True,,2023-01-01,,2023,045,386,089,1.998631074606434,True
FL0450000,NASSAU,YULEE,09,FL,Florida,3,South,5,South Atlantic,2,County,9B,"MSA Counties 25,000-99,999",93258,0,False,True,,2023-01-01,,2024,045,386,089,1.998631074606434,True
FL0510300,ZEPHYRHILLS,ZEPHYRHILLS,09,FL,Florida,3,South,5,South Atlantic,1,City,5,"Cities 10,000-24,999",17368,0,False,,,,,2021,051,878,101,,True
FL0510300,ZEPHYRHILLS,ZEPHYRHILLS,09,FL,Florida,3,South,5,South Atlantic,1,City,5,"Cities 10,000-24,999",19106,0,False,,,,,2022,051,878,101,,True
FL0510300,ZEPHYRHILLS,ZEPHYRHILLS,09,FL,Florida,3,South,5,South Atlantic,1,City,5,"Cities 10,000-24,999",20351,0,False,,,,,2023,051,880,101,,True
FL0510300,ZEPHYRHILLS,ZEPHYRHILLS,09,FL,Florida,3,South,5,South Atlantic,1,City,5,"Cities 10,000-24,999",22227,0,False,,,,,2024,051,880,101,,True
FL0250300,ZOLFO SPRINGS,ZOLFO SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",1771,0,False,,,,2021-12-01,2021,025,0,049,,False
FL0250300,ZOLFO SPRINGS,ZOLFO SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",1785,0,False,,,,2022-12-01,2022,025,0,049,,False
FL0250300,ZOLFO SPRINGS,ZOLFO SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",1758,0,False,,,,2023-12-01,2023,025,0,049,,False
FL0250300,ZOLFO SPRINGS,ZOLFO SPRINGS,09,FL,Florida,3,South,5,South Atlantic,1,City,7,"Cities <2,500",1736,0,False,,,,2024-12-01,2024,025,0,049,,False
FLDI00200,BISCAYNE NM,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2021,00,,,,True
FLDI00200,BISCAYNE NM,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2022,00,,,,True
FLDI00200,BISCAYNE NM,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2023,00,,,,True
FLDI00200,BISCAYNE NM,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2024,00,,,,True
FLDI00900,CANAVERAL NAT'L SEASHORE,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2021,00,,,,True
FLDI00900,CANAVERAL NAT'L SEASHORE,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2022,00,,,,True
FLDI00900,CANAVERAL NAT'L SEASHORE,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2023,00,,,,True
FLDI00900,CANAVERAL NAT'L SEASHORE,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2024,00,,,,True
FLDI00300,CASTILLO DE SAN MARCOS,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2021,00,,,,True
FLDI00300,CASTILLO DE SAN MARCOS,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2022,00,,,,True
FLDI00300,CASTILLO DE SAN MARCOS,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2023,00,,,,True
FLDI00300,CASTILLO DE SAN MARCOS,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2024,00,,,,True
FL0101200,CLAY COUNTY SCHOOL BOARD,,09,FL,Florida,3,South,5,South Atlantic,5,"Other Agencies (e.g., fire marshal, hospital, airport)",9D,"MSA Counties <10,000",0,0,False,True,,2022-01-01,,2021,010,386,019,2.9979466119096507,True
FL0101200,CLAY COUNTY SCHOOL BOARD,,09,FL,Florida,3,South,5,South Atlantic,5,"Other Agencies (e.g., fire marshal, hospital, airport)",9D,"MSA Counties <10,000",0,0,False,True,,2022-01-01,,2022,010,386,019,2.9979466119096507,True
FL0101200,CLAY COUNTY SCHOOL BOARD,,09,FL,Florida,3,South,5,South Atlantic,5,"Other Agencies (e.g., fire marshal, hospital, airport)",9D,"MSA Counties <10,000",0,0,False,True,,2022-01-01,,2023,010,386,019,2.9979466119096507,True
FL0101200,CLAY COUNTY SCHOOL BOARD,,09,FL,Florida,3,South,5,South Atlantic,5,"Other Agencies (e.g., fire marshal, hospital, airport)",9D,"MSA Counties <10,000",0,0,False,True,,2022-01-01,,2024,010,386,019,2.9979466119096507,True
FLDI00600,DE SOTO NMEM,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2021,00,,,,True
FLDI00600,DE SOTO NMEM,,09,FL,Florida,3,South,5,South Atlantic,,,0,Possessions,0,0,False,,,,,2022,00,,,,True
