agency_id,incident_id,incident_date,agency_index,state_code,state_name,quarter_code,quarter,data_source_code,data_source,offense_code,offense_description,location_code,location,offense_victims,bias_code,bias_motivation,bias_category,victim_types_raw,victim_types,total_victims_reported,adult_victims,juvenile_victims,total_victims,total_offenders_reported,adult_offenders,juvenile_offenders,total_offenders,offender_race_code,offender_race,offender_ethnicity_code,offender_ethnicity,year,month,day_of_week,is_weekend,offense_severity
NJ0025700,UJ-W 0KHSCTD,2024-05-26,92773,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,50,Park/Playground,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,U,Unknown,2024,5,Sunday,True,Non-Violent
NJ0132500,1-L2LVU MJ4K,2024-05-26,93096,29,New Jersey,2,Q2 (April - June),,,13B,Simple Assault,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,0,1,1,1,1,0,1,W,White,U,Unknown,2024,5,Sunday,True,Violent
NY0435300,TNDZIPJ4JJPX,2024-05-26,94154,31,New York,2,Q2 (April - June),N,NIBRS Incident,23H,All Other Larceny,25,Other/Unknown,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Sunday,True,Non-Violent
NY0590100,52IMG42GMRVS,2024-05-26,94330,31,New York,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,50,Park/Playground,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Sunday,True,Non-Violent
OH0070000,PN-0W50WBP5Z,2024-05-26,94962,34,Ohio,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,15,Jail/Prison,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,2,2,0,2,U,Unknown,,,2024,5,Sunday,True,Violent
OH0182000,P924AG4KVSCT,2024-05-26,95082,34,Ohio,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,25,Other/Unknown,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,,,2024,5,Sunday,True,Violent
OR0200200,CE0DSFEU728N,2024-05-26,96556,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,71,Anti-Transgender,Gender Identity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Sunday,True,Non-Violent
OR0260200,V1-NDIIWZU72,2024-05-26,96616,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,05,Commercial/Office Building,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2024,5,Sunday,True,Violent
VA1230000,UJ-85NPHXCTD,2024-05-26,102855,45,Virginia,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,20,Residence/Home,2,12,Anti-Black or African American,Race/Ethnicity,I,Individual,2,2,0,2,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Sunday,True,Violent
WA0170800,2W2ZPU736G6I,2024-05-26,103130,46,Washington,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,21,Anti-Jewish,Religion,G,Government,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Sunday,True,Non-Violent
CA0191H0X,V0BM 2 XTQ5,2024-05-27,79895,04,California,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,U,Unknown,2024,5,Monday,False,Non-Violent
CA0194200,CE040E5Q728N,2024-05-27,79931,04,California,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,25,Other/Unknown,2,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,2,2,0,2,3,3,0,3,B,Black or African American,,,2024,5,Monday,False,Violent
CA0194200,CE040EMD728N,2024-05-27,79931,04,California,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,04,Church/Synagogue/Temple,1,83,Anti-Buddhist,Religion,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,,,2024,5,Monday,False,Non-Violent
CA0194200,CE040YE9728N,2024-05-27,79931,04,California,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,21,Anti-Jewish,Religion,O,Other,0,0,0,0,1,1,0,1,W,White,,,2024,5,Monday,False,Non-Violent
CA0310000,SZ2ZPU7PULXA,2024-05-27,80164,04,California,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2024,5,Monday,False,Non-Violent
CA0400600,CE0VAASD128N,2024-05-27,80416,04,California,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,G,Government,0,0,0,0,0,0,0,0,U,Unknown,U,Unknown,2024,5,Monday,False,Non-Violent
CO0200000,O22YUXNLY-F3,2024-05-27,80863,05,Colorado,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,42,,1,83,Anti-Buddhist,Religion,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Monday,False,Violent
DCAF00200,T7969YBRVSCT,2024-05-27,81263,98,Unknown,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,05,Commercial/Office Building,2,14,Anti-Asian,Race/Ethnicity,L,Unknown,2,2,0,2,1,1,0,1,U,Unknown,U,Unknown,2024,5,Monday,False,Violent
FL0360000,NZ22PNZ71AEM,2024-05-27,82107,09,Florida,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,2,2,0,2,B,Black or African American,U,Unknown,2024,5,Monday,False,Non-Violent
ILCPD0000,0Q2WRVQQ6X I,2024-05-27,85384,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Monday,False,Non-Violent
ILCPD0000,2W28WGWQVSCT,2024-05-27,85384,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,4,2,0,2,W,White,H,Hispanic or Latino,2024,5,Monday,False,Violent
ILCPD0000,6J2XJX1AQ-F3,2024-05-27,85384,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,08,Department/Discount Store,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2024,5,Monday,False,Non-Violent
MD0030100,LY1RYOZO639G,2024-05-27,87988,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,21,Anti-Jewish,Religion,R,Religious Organization,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Monday,False,Non-Violent
MD0080000,CE0BRVS-PU8N,2024-05-27,88028,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Monday,False,Non-Violent
MI3392600,ZI2BNIAZUS2Y,2024-05-27,88758,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Monday,False,Non-Violent
MI8283300,2K2ZPU72ZGT4,2024-05-27,89315,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,23,Anti-Protestant,Religion,I,Individual,1,0,1,1,0,0,0,0,U,Unknown,,,2024,5,Monday,False,Non-Violent
MN0270200,BT2ZPUO29C1A,2024-05-27,89504,22,Minnesota,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,21,Restaurant,1,11,Anti-White,Race/Ethnicity,I,Individual,1,1,0,1,1,0,0,0,B,Black or African American,N,Not Hispanic or Latino,2024,5,Monday,False,Violent
NC0280300,CENSRWBDF28N,2024-05-27,91646,32,North Carolina,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,21,Anti-Jewish,Religion,G,Government,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Monday,False,Non-Violent
NC0650200,3A2PQV2-9W I,2024-05-27,91947,32,North Carolina,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Monday,False,Non-Violent
NJ0020000,R-2K3HWHZ T,2024-05-27,92716,29,New Jersey,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,50,Park/Playground,1,21,Anti-Jewish,Religion,G,Government,0,0,0,0,0,0,0,0,U,Unknown,U,Unknown,2024,5,Monday,False,Non-Violent
NM0320000,VTS646729CKW,2024-05-27,93489,30,New Mexico,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,20,Residence/Home,1,72,Anti-Gender Non-Conforming,Gender Identity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2024,5,Monday,False,Violent
NY0303000,1W0HP-82UYJD,2024-05-27,93976,31,New York,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,04,Church/Synagogue/Temple,1,21,Anti-Jewish,Religion,R,Religious Organization,0,0,0,0,1,0,0,0,A,Asian,N,Not Hispanic or Latino,2024,5,Monday,False,Non-Violent
NY0435000,2W2ZPU73UNBN,2024-05-27,94151,31,New York,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,55,Shopping Mall,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,0,1,1,W,White,N,Not Hispanic or Latino,2024,5,Monday,False,Non-Violent
OH0252700,LI0BT4X86TQ5,2024-05-27,95190,34,Ohio,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,09,Drug Store/Doctor's Office/Hospital,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Monday,False,Violent
OK0572600,P71  VMQ-F39,2024-05-27,96234,35,Oklahoma,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,47,,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Monday,False,Non-Violent
OR0170000,2W2ZPU7397KN,2024-05-27,96539,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,20,Residence/Home,2,15,"Anti-Multiple Races, Group",Race/Ethnicity,I,Individual,2,2,0,2,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Monday,False,Violent
OR0220100,CE0 ABBU728N,2024-05-27,96576,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,12,Anti-Black or African American,Race/Ethnicity,G,Government,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Monday,False,Non-Violent
OR0260200,35-BA-2CZX I,2024-05-27,96616,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2024,5,Monday,False,Violent
OR0260200,35-BA-HC7X I,2024-05-27,96616,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,13,Highway/Road/Alley,3,62,Anti-Female,Gender,I,Individual,3,3,0,3,1,1,0,1,W,White,U,Unknown,2024,5,Monday,False,Violent
OR0340400,V-ZL7XA6YW5,2024-05-27,96680,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,220,Burglary/Breaking and Entering,20,Residence/Home,2,12,Anti-Black or African American,Race/Ethnicity,I,Individual,2,2,0,2,0,0,0,0,U,Unknown,,,2024,5,Monday,False,Non-Violent
TX0140400,CE0BSVE9728N,2024-05-27,100497,42,Texas,2,Q2 (April - June),N,NIBRS Incident,120,Robbery,13,Highway/Road/Alley,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,3,3,0,3,B,Black or African American,U,Unknown,2024,5,Monday,False,Violent
TX2270500,CE0VREZH728N,2024-05-27,101962,42,Texas,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Monday,False,Non-Violent
CA0194200,CE040AT9728N,2024-05-28,79931,04,California,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2024,5,Tuesday,False,Non-Violent
CA0371100,CE01KOEQ728N,2024-05-28,80341,04,California,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,21,Anti-Jewish,Religion,B,Business,0,0,0,0,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Tuesday,False,Non-Violent
CA0372500,NZ02OLQPJ4ZS,2024-05-28,80351,04,California,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,16,Lake/Waterway,1,12,Anti-Black or African American,Race/Ethnicity,G,Government,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
CA0490600,CE-B-VMU728N,2024-05-28,80587,04,California,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,18,Parking Lot/Garage,1,42,Anti-Lesbian,Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2024,5,Tuesday,False,Non-Violent
CO0031100,AT2ZGU726X0R,2024-05-28,80792,05,Colorado,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,58,,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2024,5,Tuesday,False,Non-Violent
CODPD0000,LY-4KOBVOL8E,2024-05-28,81105,05,Colorado,2,Q2 (April - June),N,NIBRS Incident,23H,All Other Larceny,52,School - College/University,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,1,0,1,W,White,H,Hispanic or Latino,2024,5,Tuesday,False,Non-Violent
DCAF00200,NX0BEHPU728N,2024-05-28,81263,98,Unknown,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,50,Park/Playground,1,21,Anti-Jewish,Religion,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
DCFBIWA01,8C8 IAPU728N,2024-05-28,81299,98,Unknown,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,23,Service/Gas Station,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
FL0490200,CE0B-A39728N,2024-05-28,82361,09,Florida,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Tuesday,False,Violent
ID0200200,CE0BRMQ9728N,2024-05-28,84075,11,Idaho,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
IL0990700,PN-0W5NWOOCT,2024-05-28,85308,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,520,Weapon Law Violations,12,Grocery/Supermarket,1,32,Anti-Hispanic or Latino,Race/Ethnicity,S,Society/Public,0,0,0,0,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2024,5,Tuesday,False,Non-Violent
ILCPD0000,852NEW75SCTD,2024-05-28,85384,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,2,0,0,0,W,White,N,Not Hispanic or Latino,2024,5,Tuesday,False,Violent
MA0061000,YC-QSFZ-X5HP,2024-05-28,87584,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,10,Field/Woods,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Tuesday,False,Violent
MD0020200,O 7G8WJSQ-F3,2024-05-28,87978,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
MD0240200,2W2ZPUFZ821A,2024-05-28,88133,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,18,Parking Lot/Garage,1,21,Anti-Jewish,Religion,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
MDBPD0000,CE0VRBZ9128N,2024-05-28,88165,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,6,24,Anti-Islamic (Muslim),Religion,I,Individual,6,2,4,6,1,0,1,1,W,White,U,Unknown,2024,5,Tuesday,False,Non-Violent
ME0130200,YC-RVFZ-X5HP,2024-05-28,88385,18,Maine,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,12,Grocery/Supermarket,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
MN0270600,2W2ZPU7ZJ2JR,2024-05-28,89508,22,Minnesota,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,71,Anti-Transgender,Gender Identity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
MO0110100,2W2ZPUH28LB,2024-05-28,89909,24,Missouri,2,Q2 (April - June),N,NIBRS Incident,280,Stolen Property Offenses,13,Highway/Road/Alley,1,51,Anti-Physical Disability,Disability,I,Individual,1,1,0,1,1,0,1,1,W,White,H,Hispanic or Latino,2024,5,Tuesday,False,Non-Violent
MO0480000,35-MAVSC6X I,2024-05-28,90115,24,Missouri,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,06,Construction Site,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Tuesday,False,Violent
NC0440000,3A2PQVH8NX I,2024-05-28,91783,32,North Carolina,2,Q2 (April - June),N,NIBRS Incident,35A,Drug/Narcotic Violations,13,Highway/Road/Alley,1,81,Anti-Eastern Orthodox,Religion,S,Society/Public,0,0,0,0,3,3,0,3,W,White,N,Not Hispanic or Latino,2024,5,Tuesday,False,Non-Violent
NC0510300,2W2ZPU7Z6G8A,2024-05-28,91828,32,North Carolina,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,25,Other/Unknown,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,H,Hispanic or Latino,2024,5,Tuesday,False,Violent
NC0921600,UJPW5HPBPUTD,2024-05-28,92175,32,North Carolina,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,21,Anti-Jewish,Religion,G,Government,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
NJ0011600,UJ-W8HYHSCTD,2024-05-28,92706,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,20,Residence/Home,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2024,5,Tuesday,False,Non-Violent
NJ0026000,NZ-UHU84 AEM,2024-05-28,92776,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,23,Service/Gas Station,1,24,Anti-Islamic (Muslim),Religion,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Tuesday,False,Non-Violent
NJ0026000,PN-090JWHSCT,2024-05-28,92776,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,24,Anti-Islamic (Muslim),Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
NJ0026000,UJ-WGWQHHCTD,2024-05-28,92776,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
NJ0115000,V11N913IPU72,2024-05-28,93033,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,2,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,2,2,0,2,2,2,0,2,M,Group of Multiple Races,,,2024,5,Tuesday,False,Non-Violent
NJ0130400,CECERWMLQ28N,2024-05-28,93075,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,50,Park/Playground,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,0,1,1,W,White,U,Unknown,2024,5,Tuesday,False,Non-Violent
NJ0131900,2K-M5272TD1A,2024-05-28,93090,29,New Jersey,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,12,Anti-Black or African American,Race/Ethnicity,U,Unknown,0,0,0,0,0,0,0,0,U,Unknown,U,Unknown,2024,5,Tuesday,False,Non-Violent
NJ0133400,CENNKY5V-28N,2024-05-28,93104,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,20,Residence/Home,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2024,5,Tuesday,False,Non-Violent
NJ0133400,CENNKYEM128N,2024-05-28,93104,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,20,Residence/Home,1,22,Anti-Catholic,Religion,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2024,5,Tuesday,False,Non-Violent
NJ0201100,DT01-VSLT08N,2024-05-28,93295,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,2,12,Anti-Black or African American,Race/Ethnicity,IO,"Individual, Other",1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
NM0050100,V1-ID IWPU72,2024-05-28,93376,30,New Mexico,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,20,Residence/Home,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,H,Hispanic or Latino,2024,5,Tuesday,False,Violent
OH0310000,2K-HPU72LXB8,2024-05-28,95248,34,Ohio,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,21,Restaurant,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Tuesday,False,Non-Violent
OR0260200,2K-MW-72SD1A,2024-05-28,96616,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,13,Highway/Road/Alley,1,42,Anti-Lesbian,Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,U,Unknown,U,Unknown,2024,5,Tuesday,False,Non-Violent
PA0620100,NH267NLXXRV4,2024-05-28,98534,37,Pennsylvania,2,Q2 (April - June),,,13C,Intimidation,24,Specialty Store,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Tuesday,False,Non-Violent
TX0140400,CE0BSOSH728N,2024-05-28,100497,42,Texas,2,Q2 (April - June),N,NIBRS Incident,120,Robbery,20,Residence/Home,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,4,0,0,0,B,Black or African American,U,Unknown,2024,5,Tuesday,False,Violent
TX2270500,CE0GRVBH728N,2024-05-28,101962,42,Texas,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,58,,1,24,Anti-Islamic (Muslim),Religion,I,Individual,1,1,0,1,1,1,0,1,A,Asian,N,Not Hispanic or Latino,2024,5,Tuesday,False,Non-Violent
AL0470100,GZB6HUIW0OIS,2024-05-29,78805,01,Alabama,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,20,Residence/Home,1,11,Anti-White,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2024,5,Wednesday,False,Violent
CA0194200,CE041ORC728N,2024-05-29,79931,04,California,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,1,14,Anti-Asian,Race/Ethnicity,I,Individual,3,3,0,3,2,2,0,2,B,Black or African American,,,2024,5,Wednesday,False,Violent
CA0194200,CE041Y39728N,2024-05-29,79931,04,California,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,13,Highway/Road/Alley,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2024,5,Wednesday,False,Non-Violent
CA0197200,CE0BKMQ-128N,2024-05-29,79961,04,California,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,05,Commercial/Office Building,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,H,Hispanic or Latino,2024,5,Wednesday,False,Violent
CA0210900,SV2ZGUH26G1A,2024-05-29,80015,04,California,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,20,Residence/Home,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,2,1,0,1,W,White,,,2024,5,Wednesday,False,Violent
CA0390500,CE0BKCE-P28N,2024-05-29,80393,04,California,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,2,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,2,2,0,2,1,1,0,1,W,White,H,Hispanic or Latino,2024,5,Wednesday,False,Violent
ILCPD0000,TY2D9G1EPU72,2024-05-29,85384,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,0,0,0,W,White,N,Not Hispanic or Latino,2024,5,Wednesday,False,Non-Violent
